*** Booting nRF Connect SDK v2.7.0-5cb85570ca43 ***
*** Using Zephyr OS v3.6.99-100befc70c74 ***
[00:00:03.004,241] <inf> core_boot: --- USB CONNECTED. BOOTING SUBSYSTEMS ---
[00:00:03.004,241] <inf> dmic_nrfx_pdm: PDM clock frequency: 1280000, actual PCM rate: 16000
[00:00:03.004,241] <inf> core_boot: Initializing ML...

[ML] Initializing TFLM Interpreter...
[ML] step 1 init complete
[ML] step 2 init complete
[ML] step 3 init complete
[ML] Arena size allocated: 118784 bytes
[ML] Arena bytes actually used: 110628 bytes
[ML] step 4 init complete
[ML] Model expects input_tensor->bytes = 1287 (firmware assumes 1287)
[00:00:07.034,729] <inf> ml_ctrl: [ML] TFLM Interpreter Initialized. Arena Size: 118784 bytes
[00:00:07.034,729] <inf> core_boot: ML Init Complete!

[00:00:07.036,163] <inf> mic_ctrl: [MIC] Hardware DMA Triggered. Pipeline Active.
[00:00:07.036,224] <inf> core_boot: System Ready. ML Inference Auto-Started.
> snapshot
snapshot

[SYSTEM] --> ML SNAPSHOT REQUESTED

[SNAPSHOT] Get ready to speak your keyword...
[SNAPSHOT] 3...
[SNAPSHOT] 2...
[SNAPSHOT] 1...
[SNAPSHOT] >>> SPEAK NOW <<<
[SNAPSHOT] Capture complete: 32000 samples (2000 ms)
[SNAPSHOT] --- BEGIN PCM ---
PCM,38,39,38,38,39,40,42,39,38,37,37,38,36,39,38,37
PCM,35,35,35,32,35,32,34,35,35,34,33,36,34,35,36,35
PCM,38,33,35,34,35,36,34,34,37,39,38,38,38,39,39,43
PCM,43,41,39,39,39,39,40,39,40,40,39,39,40,42,40,39
PCM,41,40,38,40,40,38,38,38,36,37,36,34,32,32,33,32
PCM,33,36,35,35,35,34,34,35,36,36,33,33,34,33,33,34
PCM,32,30,32,29,31,31,30,31,32,30,30,30,31,31,28,30
PCM,29,29,30,32,31,30,31,34,32,33,34,31,32,31,30,31
PCM,31,32,31,32,31,32,32,32,34,32,32,31,32,31,32,32
PCM,32,32,30,32,32,32,33,34,30,32,33,32,34,34,34,34
PCM,34,33,32,34,35,34,34,34,34,34,32,32,33,37,37,38
PCM,39,37,37,36,37,35,36,33,33,32,31,29,33,33,33,32
PCM,36,34,31,32,30,33,33,33,34,32,36,36,31,33,36,35
PCM,36,34,32,34,34,35,36,33,33,32,33,32,30,32,31,30
PCM,29,30,30,31,32,33,31,31,32,30,31,31,28,27,29,29
PCM,31,32,31,32,35,33,34,35,37,37,37,36,38,36,36,35
PCM,38,38,39,37,39,37,39,39,39,41,40,39,40,41,42,40
PCM,41,39,40,39,38,40,41,40,40,42,41,40,42,41,41,42
PCM,42,42,44,38,41,39,39,40,39,37,37,38,37,36,36,34
PCM,34,35,34,36,34,34,33,33,34,34,33,32,33,32,34,33
PCM,34,34,35,35,36,36,38,36,35,34,35,38,37,38,38,38
PCM,40,38,38,36,38,38,36,37,39,39,39,36,36,39,37,36
PCM,36,37,35,38,38,38,39,39,39,39,39,39,38,38,39,38
PCM,38,37,37,36,41,38,39,42,42,38,36,37,37,37,38,37
PCM,38,36,36,38,38,37,37,37,37,39,38,38,36,39,39,39
PCM,38,39,39,40,40,40,40,43,40,40,39,38,36,37,37,36
PCM,36,34,32,33,33,34,31,31,32,34,32,34,33,33,33,32
PCM,33,30,31,32,31,31,30,30,32,31,33,33,32,32,31,33
PCM,34,34,34,34,35,35,36,36,34,35,33,32,33,34,34,34
PCM,34,35,35,35,32,35,32,32,33,34,33,33,31,32,30,32
PCM,31,30,30,32,33,30,32,30,31,30,28,32,29,28,28,28
PCM,28,28,30,29,29,29,29,28,28,31,28,28,30,31,30,32
PCM,33,32,35,34,36,36,35,39,37,38,37,39,36,38,38,39
PCM,40,39,41,41,42,42,40,40,42,45,42,42,41,42,42,42
PCM,42,43,41,41,42,44,46,42,43,43,44,45,44,45,44,45
PCM,43,43,45,45,45,39,41,40,40,38,38,38,38,36,34,35
PCM,34,34,34,35,32,29,29,29,28,29,26,28,26,27,25,25
PCM,25,24,22,23,26,23,23,25,25,22,23,22,20,23,20,21
PCM,23,25,23,21,22,21,20,21,21,20,24,21,23,25,25,26
PCM,28,26,28,29,30,30,30,31,32,33,31,35,37,39,38,40
PCM,40,39,43,47,47,48,50,50,52,53,55,58,57,58,59,59
PCM,60,60,60,62,62,62,64,62,61,63,64,60,62,61,61,61
PCM,59,58,58,57,56,54,54,54,54,54,54,52,52,51,48,45
PCM,44,42,41,41,40,40,37,37,34,35,34,33,32,30,32,31
PCM,32,27,28,26,26,26,24,24,24,23,22,23,18,20,19,21
PCM,22,20,21,18,16,17,16,15,14,13,12,10,11,12,11,10
PCM,8,9,9,11,12,12,13,15,17,15,17,18,23,23,25,23
PCM,24,24,29,29,32,33,37,38,40,42,40,43,44,45,49,52
PCM,55,55,56,59,59,63,64,65,67,70,74,71,70,72,73,74
PCM,75,76,75,74,74,73,73,69,69,69,65,63,64,60,60,57
PCM,56,54,51,45,43,43,41,39,41,36,31,33,30,29,28,26
PCM,24,25,20,21,19,17,18,17,16,14,12,12,11,9,8,5
PCM,6,4,5,2,3,1,0,-2,-3,-5,-5,-9,-8,-12,-13,-13
PCM,-13,-17,-17,-15,-18,-17,-17,-17,-15,-11,-8,-7,-12,-8,-9,-6
PCM,-3,2,4,8,10,12,21,27,35,36,39,45,50,54,58,61
PCM,67,69,71,75,76,79,80,82,85,86,85,84,83,81,80,83
PCM,83,78,77,78,76,75,78,78,76,75,74,73,75,77,74,74
PCM,75,73,72,74,79,77,76,76,73,75,73,74,74,74,75,72
PCM,68,69,65,70,65,61,58,57,56,54,50,42,40,36,32,29
PCM,26,19,18,10,5,0,-2,-7,-12,-16,-22,-22,-26,-30,-32,-34
PCM,-34,-38,-45,-49,-48,-49,-55,-55,-58,-58,-62,-66,-68,-69,-72,-75
PCM,-73,-70,-69,-67,-61,-51,-40,-30,-24,-16,-6,5,18,30,45,54
PCM,61,63,71,84,89,95,95,95,96,96,100,100,98,96,96,94
PCM,92,87,86,85,82,76,75,73,67,64,63,67,67,65,61,59
PCM,63,67,68,68,65,62,61,63,62,60,57,55,50,48,48,46
PCM,46,42,42,43,42,46,46,49,52,51,58,56,56,57,55,58
PCM,61,61,58,56,54,48,47,47,43,39,36,35,30,30,25,24
PCM,20,18,14,15,12,10,8,9,10,10,10,11,12,14,15,14
PCM,17,17,18,19,23,25,27,27,30,31,33,39,41,42,42,45
PCM,48,51,53,54,56,57,57,56,56,57,58,56,52,51,51,47
PCM,47,42,43,43,39,38,38,37,35,37,36,36,36,34,34,32
PCM,31,31,33,32,32,32,31,29,28,26,25,24,21,18,17,20
PCM,20,19,15,13,13,11,10,10,6,3,1,0,-2,-4,-5,-6
PCM,-8,-4,-6,-3,1,5,8,9,14,19,23,26,30,36,42,44
PCM,47,52,52,55,59,63,62,62,62,64,61,61,60,58,57,54
PCM,55,54,51,49,49,44,45,44,47,45,44,44,43,49,44,45
PCM,47,51,54,55,58,62,62,66,67,69,70,71,73,72,75,77
PCM,78,77,77,79,75,75,69,67,65,64,62,58,52,46,41,36
PCM,28,25,17,11,4,-3,-7,-9,-17,-25,-29,-35,-40,-41,-43,-50
PCM,-55,-59,-60,-67,-68,-73,-77,-80,-82,-85,-85,-83,-82,-76,-68,-56
PCM,-40,-29,-12,4,22,42,58,79,99,114,131,140,149,154,157,161
PCM,157,150,143,136,129,113,96,80,60,44,28,12,-6,-21,-36,-48
PCM,-60,-67,-71,-72,-71,-70,-65,-57,-46,-36,-22,-9,7,25,41,55
PCM,71,87,105,120,130,141,148,156,161,167,170,173,171,166,155,149
PCM,142,133,125,113,102,89,80,67,55,45,35,25,17,11,5,3
PCM,2,0,-2,2,5,9,17,20,29,37,43,49,55,62,69,73
PCM,77,79,84,83,80,80,77,72,68,62,56,48,44,39,32,25
PCM,18,14,11,3,-1,-4,-6,-11,-13,-14,-13,-12,-8,-6,-6,-5
PCM,-5,-3,0,3,4,5,9,8,9,12,10,14,12,14,13,14
PCM,10,4,2,3,-3,-7,-13,-16,-23,-33,-36,-43,-47,-55,-58,-61
PCM,-65,-64,-66,-65,-60,-58,-48,-39,-26,-21,-2,21,42,62,75,95
PCM,118,142,159,175,190,204,207,209,206,203,199,188,170,151,133,113
PCM,92,69,43,24,2,-19,-41,-58,-67,-77,-87,-95,-100,-98,-92,-85
PCM,-82,-70,-51,-37,-20,-7,12,33,56,75,90,107,124,139,149,153
PCM,161,169,170,169,161,154,150,142,125,109,96,80,65,46,31,16
PCM,6,-5,-18,-29,-33,-29,-30,-31,-28,-21,-6,5,12,25,40,58
PCM,69,80,92,105,119,122,125,124,126,127,119,112,102,93,84,69
PCM,55,42,33,21,8,-3,-13,-19,-26,-32,-41,-42,-38,-41,-42,-40
PCM,-36,-29,-26,-22,-19,-13,-7,-4,-1,-2,1,4,0,-4,-6,-10
PCM,-13,-24,-29,-34,-44,-53,-58,-67,-77,-82,-80,-81,-80,-79,-69,-54
PCM,-30,-11,7,31,53,85,107,131,148,168,191,191,194,189,189,185
PCM,165,147,118,96,76,48,28,2,-16,-36,-55,-67,-82,-80,-84,-84
PCM,-75,-71,-54,-41,-28,-12,7,32,52,68,85,103,123,137,148,157
PCM,165,171,171,172,169,163,156,142,131,113,101,85,65,46,25,13
PCM,4,-9,-21,-32,-33,-32,-34,-31,-25,-15,0,14,28,40,63,77
PCM,92,105,119,135,138,144,142,141,143,134,120,102,89,79,60,41
PCM,23,6,-3,-18,-30,-38,-43,-41,-46,-48,-45,-42,-36,-36,-29,-26
PCM,-17,-7,-9,0,2,7,9,8,10,8,11,10,5,1,-2,-3
PCM,-6,-14,-20,-30,-34,-42,-52,-65,-74,-80,-87,-97,-105,-109,-109,-106
PCM,-106,-104,-101,-87,-76,-61,-48,-27,-4,24,62,96,117,135,167,198
PCM,213,224,232,235,236,225,210,181,158,140,107,74,41,14,-12,-32
PCM,-50,-64,-75,-80,-82,-81,-77,-65,-54,-45,-36,-22,-2,14,23,35
PCM,55,76,87,96,109,124,140,150,154,160,165,171,169,162,150,142
PCM,132,115,98,75,57,40,22,4,-9,-17,-28,-29,-26,-27,-20,-11
PCM,3,9,20,41,52,59,69,83,88,96,101,98,97,99,99,88
PCM,79,81,74,69,61,54,50,42,39,31,27,25,22,18,11,7
PCM,5,3,0,-4,-4,-2,4,5,3,9,19,27,33,37,47,53
PCM,64,67,65,69,74,75,60,54,50,42,28,7,-9,-20,-30,-45
PCM,-65,-79,-84,-90,-102,-115,-115,-113,-112,-107,-102,-94,-87,-71,-61,-51
PCM,-32,-17,-3,6,32,70,108,131,140,160,199,226,224,212,215,225
PCM,215,189,141,103,84,65,27,-28,-50,-66,-78,-93,-103,-100,-93,-72
PCM,-67,-65,-46,-29,-17,-13,-2,16,24,32,29,35,64,85,92,87
PCM,109,136,151,161,153,150,155,157,140,111,87,73,55,29,-3,-15
PCM,-25,-26,-34,-42,-35,-19,-2,6,16,36,56,71,68,76,88,97
PCM,98,91,92,97,105,105,104,105,111,117,118,116,107,108,110,94
PCM,77,64,53,32,13,-3,-21,-31,-32,-41,-50,-46,-33,-28,-24,-14
PCM,-3,11,21,27,26,31,40,39,31,25,25,28,24,20,8,10
PCM,19,22,12,2,8,4,-5,-22,-38,-52,-60,-71,-93,-110,-118,-123
PCM,-131,-133,-125,-108,-90,-82,-73,-52,-21,2,9,15,28,45,65,94
PCM,116,128,137,159,174,174,171,165,160,154,140,118,74,42,23,10
PCM,-7,-33,-42,-59,-48,-31,-29,-33,-29,-5,-3,0,4,-2,2,7
PCM,15,17,19,34,45,66,85,103,117,125,143,149,148,144,134,125
PCM,106,91,76,60,48,38,27,27,23,23,23,19,24,32,33,26
PCM,26,38,37,42,46,50,55,61,80,79,85,98,112,114,100,114
PCM,114,106,92,81,73,58,59,48,33,34,33,32,15,17,20,14
PCM,12,7,3,-4,-1,-1,-12,-14,-1,8,4,10,18,21,24,31
PCM,27,13,17,22,15,6,5,9,1,0,-2,-4,-12,-11,-12,-26
PCM,-39,-50,-61,-80,-97,-100,-106,-111,-118,-123,-119,-106,-87,-77,-75,-55
PCM,-32,-20,-13,0,5,17,32,42,32,49,91,123,138,140,158,171
PCM,177,174,145,126,110,96,65,17,4,-6,-11,-28,-23,-12,-19,-5
PCM,1,5,5,18,14,-14,-12,-4,-7,-8,-3,13,27,57,71,78
PCM,103,125,139,134,128,127,118,112,98,81,70,65,69,61,54,65
PCM,67,61,53,53,49,33,32,22,16,16,24,28,27,45,62,77
PCM,81,80,88,85,87,83,73,67,61,71,69,61,65,73,77,76
PCM,78,71,65,58,43,31,23,18,4,-6,0,5,7,6,4,9
PCM,19,25,19,9,11,16,16,12,16,20,25,30,36,33,37,45
PCM,44,31,24,17,1,-8,-17,-33,-46,-51,-59,-70,-76,-74,-81,-85
PCM,-80,-86,-98,-106,-108,-106,-98,-89,-93,-92,-76,-54,-36,-26,-17,4
PCM,28,39,46,51,51,84,125,139,124,128,147,147,150,128,101,89
PCM,85,77,42,23,20,20,16,5,23,21,1,1,17,17,2,3
PCM,-10,-18,7,22,15,16,42,69,80,86,89,101,113,111,105,98
PCM,102,96,96,86,80,87,91,82,68,72,73,62,49,41,44,38
PCM,33,32,35,41,42,51,50,53,71,82,63,54,65,68,56,54
PCM,54,60,76,83,77,81,93,91,85,74,65,58,50,40,30,27
PCM,23,22,20,16,20,22,13,8,7,1,-10,-7,-11,-19,-10,4
PCM,3,-1,8,26,26,21,23,22,10,9,12,3,-11,-12,-9,-3
PCM,-2,0,-7,-15,-21,-27,-43,-69,-79,-87,-105,-117,-122,-124,-130,-125
PCM,-124,-124,-114,-95,-76,-66,-48,-33,-16,-10,-1,11,25,42,48,70
PCM,74,68,58,81,123,146,139,109,120,142,150,129,87,70,77,85
PCM,48,3,-2,3,5,-16,-23,-20,-25,-21,-22,-16,-3,19,20,-5
PCM,12,48,61,57,50,62,74,97,83,68,79,99,94,73,74,77
PCM,81,73,68,57,69,76,59,46,53,66,62,55,48,43,43,41
